NodeId nbSent nbReceived
2244 1 2
2247 3 4
2246 3 4
2241 1 2
2240 1 2
2243 2 3
2242 1 2
2302 1 2
2303 32 33
2300 12 11
2301 1 2
2298 16 17
2299 9 10
2296 65 56
2297 3 4
2294 95 94
2295 15 16
2292 8 9
2293 1 2
2290 11 8
2291 7 8
2288 72 73
2289 1 2
2287 4 4
2286 2 3
2285 3 4
2284 6 7
2283 6 7
2282 5 6
2281 2 3
2280 1 2
2279 32 30
2278 36 37
2277 35 36
2276 76 77
2275 79 78
2274 8 9
2273 11 12
2272 69 70
2065 14 15
2064 17 18
2067 6 7
2066 78 79
2069 2 3
2068 6 7
2071 54 53
2070 41 42
2073 12 13
2072 6 7
2075 84 84
2074 6 7
2077 3 4
2076 61 62
2079 12 13
2078 34 35
2048 5 5
2049 111 112
2050 6 7
2051 105 102
2052 121 120
2053 49 48
2054 4 5
2055 103 104
2056 105 105
2057 51 52
2058 43 44
2059 4 5
2060 39 40
2061 89 82
2062 62 63
2063 9 10
2099 14 7
2098 15 16
2097 4 5
2096 100 98
2103 15 16
2102 1 2
2101 3 4
2100 2 3
2107 11 12
2106 10 11
2105 5 6
2104 1 2
2111 174 138
2110 17 17
2109 3 4
2108 1 2
2082 99 100
2083 14 15
2080 62 63
2081 156 157
2086 1 0
2087 1 2
2084 63 64
2085 10 11
2090 34 34
2091 127 126
2088 94 75
2089 4 5
2094 6 2
2095 1 2
2092 60 61
2093 30 30
2133 1 2
2132 1 2
2135 4 5
2134 4 5
2129 1 2
2128 3 4
2131 4 3
2130 2 2
2141 5 6
2140 2 3
2143 1 2
2142 42 43
2137 1 2
2136 10 11
2139 1 2
2138 8 8
2116 3 4
2117 17 18
2118 26 23
2119 6 3
2112 6 4
2113 1 2
2114 3 4
2115 11 12
2124 1 2
2125 10 11
2126 2 3
2127 1 2
2120 1 2
2121 7 8
2122 5 6
2123 4 5
2167 4 5
2166 1 2
2165 94 95
2164 1 2
2163 1 2
2162 1 2
2161 4 5
2160 90 87
2175 7 8
2174 1 2
2173 1 2
2172 1 2
2171 1 2
2170 1 2
2169 3 4
2168 11 3
2150 1 2
2151 1 2
2148 10 11
2149 9 10
2146 1 2
2147 1 2
2144 37 38
2145 10 11
2158 29 30
2159 1 2
2156 1 2
2157 7 8
2154 1 2
2155 1 2
2152 2 3
2153 1 2
2443 2 3
2442 7 8
2441 1 2
2440 1 2
2447 5 6
2446 1 2
2445 1 2
2444 2 3
2435 13 14
2434 1 2
2433 14 15
2432 1 2
2439 2 3
2438 4 5
2437 4 5
2436 23 17
2458 18 19
2459 5 6
2456 1 2
2457 12 13
2462 6 7
2463 1 2
2460 5 6
2461 4 5
2450 6 7
2451 6 7
2448 6 7
2449 13 14
2454 6 7
2455 1 2
2452 9 10
2453 3 4
2473 56 57
2472 76 76
2475 9 10
2474 12 13
2477 114 115
2476 71 71
2479 29 30
2478 10 11
2465 3 4
2464 1 2
2467 1 2
2466 1 2
2469 32 29
2468 34 35
2471 80 81
2470 19 20
2488 54 55
2489 108 109
2490 4 5
2491 21 21
2492 26 26
2493 22 21
2494 45 46
2495 60 61
2480 66 67
2481 9 10
2482 68 69
2483 18 19
2484 10 11
2485 3 4
2486 35 36
2487 61 62
2511 30 31
2510 158 158
2509 60 60
2508 23 24
2507 43 44
2506 19 20
2505 5 6
2504 8 9
2503 31 29
2502 56 50
2501 36 37
2500 5 6
2499 11 12
2498 23 24
2497 26 27
2496 35 36
2526 15 16
2527 2 3
2524 44 45
2525 3 4
2522 7 8
2523 4 5
2520 36 36
2521 10 11
2518 14 15
2519 16 17
2516 47 46
2517 14 15
2514 56 57
2515 55 56
2512 17 17
2513 11 12
2541 6 7
2540 4 5
2543 2 3
2542 8 9
2537 7 8
2536 14 15
2539 1 2
2538 12 13
2533 14 15
2532 2 3
2535 14 15
2534 10 11
2529 33 34
2528 86 87
2531 2 3
2530 4 5
2556 1 2
2557 1 2
2558 38 39
2559 69 70
2552 9 10
2553 9 10
2554 20 21
2555 15 16
2548 9 7
2549 2 3
2550 91 89
2551 2 3
2544 1 2
2545 3 4
2546 3 4
2547 2 3
2306 13 12
2307 1 2
2304 1 2
2305 6 7
2310 6 7
2311 1 2
2308 16 17
2309 6 7
2314 10 11
2315 5 6
2312 1 2
2313 3 4
2318 1 2
2319 1 2
2316 10 11
2317 1 2
2323 286 244
2322 11 12
2321 12 13
2320 12 12
2327 1 2
2326 8 9
2325 1 2
2324 3 4
2331 12 13
2330 10 9
2329 1 2
2328 67 68
2335 6 7
2334 1 2
2333 11 12
2332 16 13
2336 13 14
2337 46 47
2338 1 2
2339 1 2
2340 3 4
2341 2 3
2342 1 2
2343 1 2
2344 1 2
2345 1 2
2346 1 2
2347 1 2
2348 98 45
2349 2 3
2350 32 33
2351 2 3
2353 1 2
2352 2 3
2355 8 9
2354 10 11
2357 5 6
2356 1 2
2359 3 4
2358 1 2
2361 1 2
2360 4 5
2363 8 9
2362 13 14
2365 2 3
2364 5 6
2367 18 19
2366 1 2
2374 1 2
2375 3 4
2372 2 3
2373 4 5
2370 1 2
2371 4 5
2368 12 13
2369 4 5
2382 35 36
2383 28 22
2380 2 3
2381 3 4
2378 33 34
2379 8 9
2376 2 3
2377 2 3
2391 12 13
2390 1 2
2389 2 3
2388 2 3
2387 1 2
2386 11 11
2385 35 31
2384 1 2
2399 1 2
2398 67 68
2397 7 8
2396 9 10
2395 1 2
2394 4 5
2393 1 2
2392 7 8
2404 1 2
2405 4 5
2406 7 8
2407 4 5
2400 3 4
2401 7 8
2402 2 3
2403 3 4
2412 3 4
2413 3 4
2414 3 4
2415 5 4
2408 28 29
2409 1 2
2410 4 5
2411 4 5
2421 1 2
2420 31 32
2423 1 2
2422 1 2
2417 3 4
2416 1 2
2419 12 13
2418 3 4
2429 15 16
2428 13 14
2431 3 4
2430 31 32
2425 6 7
2424 10 11
2427 4 5
2426 7 5
2750 123 124
2751 57 58
2748 42 43
2749 31 32
2746 31 28
2747 26 27
2744 23 24
2745 21 22
2742 28 29
2743 90 91
2740 162 162
2741 105 104
2738 4 5
2739 4 5
2736 178 145
2737 171 109
2735 12 13
2734 59 60
2733 88 89
2732 16 17
2731 12 13
2730 37 38
2729 23 24
2728 77 56
2727 5 6
2726 7 8
2725 6 7
2724 17 13
2723 63 63
2722 38 39
2721 13 14
2720 100 78
2716 2 3
2717 58 59
2718 207 124
2719 6 7
2712 20 21
2713 24 25
2714 65 66
2715 59 37
2708 16 17
2709 8 9
2710 10 11
2711 34 35
2704 32 33
2705 56 56
2706 60 61
2707 26 27
2701 30 31
2700 50 50
2703 58 56
2702 17 18
2697 47 47
2696 33 34
2699 27 27
2698 5 6
2693 42 38
2692 54 53
2695 3 4
2694 13 14
2689 19 20
2688 2 3
2691 7 8
2690 110 105
2810 5 6
2811 1 2
2808 1 2
2809 1 2
2814 12 13
2815 2 3
2812 2 3
2813 1 2
2802 1 2
2803 1 2
2800 29 30
2801 1 2
2806 1 2
2807 5 6
2804 1 2
2805 1 2
2795 1 2
2794 16 17
2793 39 39
2792 22 23
2799 7 8
2798 8 9
2797 1 2
2796 1 2
2787 10 11
2786 3 4
2785 14 14
2784 10 9
2791 4 5
2790 29 30
2789 7 8
2788 2 3
2776 69 70
2777 136 137
2778 2 3
2779 15 16
2780 22 23
2781 33 33
2782 39 40
2783 15 13
2768 40 41
2769 30 30
2770 65 64
2771 45 43
2772 25 26
2773 168 138
2774 32 33
2775 13 13
2761 20 21
2760 59 58
2763 15 16
2762 23 24
2765 14 15
2764 3 4
2767 19 20
2766 34 35
2753 332 236
2752 54 55
2755 17 18
2754 71 69
2757 10 11
2756 16 17
2759 44 44
2758 8 9
2615 89 90
2614 40 41
2613 74 74
2612 92 93
2611 21 22
2610 115 109
2609 35 36
2608 59 60
2623 25 26
2622 55 54
2621 40 33
2620 18 18
2619 123 118
2618 19 20
2617 12 13
2616 15 16
2598 13 14
2599 42 43
2596 19 20
2597 3 4
2594 39 38
2595 105 103
2592 45 46
2593 81 82
2606 37 38
2607 12 13
2604 41 42
2605 13 14
2602 18 19
2603 83 84
2600 26 27
2601 167 144
2581 5 6
2580 85 83
2583 30 31
2582 6 7
2577 113 112
2576 81 79
2579 49 50
2578 26 20
2589 3 4
2588 46 42
2591 41 42
2590 34 35
2585 10 11
2584 10 11
2587 19 20
2586 3 4
2564 49 50
2565 18 18
2566 44 41
2567 34 35
2560 41 42
2561 23 24
2562 6 7
2563 54 55
2572 114 115
2573 77 78
2574 32 29
2575 40 41
2568 144 141
2569 65 65
2570 81 80
2571 48 48
2675 32 32
2674 18 15
2673 20 11
2672 8 9
2679 39 38
2678 3 4
2677 9 10
2676 12 10
2683 17 18
2682 18 19
2681 2 3
2680 28 29
2687 5 6
2686 84 85
2685 13 14
2684 49 50
2658 4 5
2659 15 16
2656 61 62
2657 16 17
2662 7 6
2663 6 7
2660 28 29
2661 13 14
2666 140 81
2667 49 47
2664 40 41
2665 22 23
2670 17 18
2671 23 21
2668 39 40
2669 122 122
2641 11 12
2640 74 75
2643 33 34
2642 98 96
2645 8 9
2644 6 7
2647 3 4
2646 25 26
2649 2 3
2648 75 76
2651 120 115
2650 82 83
2653 7 8
2652 66 66
2655 38 39
2654 92 93
2624 8 9
2625 30 31
2626 18 17
2627 7 8
2628 42 43
2629 24 23
2630 343 254
2631 68 69
2632 28 29
2633 17 15
2634 4 5
2635 76 72
2636 7 8
2637 258 230
2638 16 14
2639 11 12
2989 8 9
2988 8 9
2991 6 7
2990 3 4
2985 6 7
2984 6 7
2987 24 25
2986 10 11
2981 28 29
2980 39 40
2983 15 16
2982 3 4
2977 130 125
2976 10 9
2979 4 5
2978 3 4
3004 41 42
3005 34 35
3006 12 13
3007 5 6
3000 1 2
3001 20 21
3002 1 2
3003 2 3
2996 80 81
2997 6 7
2998 1 2
2999 1 2
2992 68 67
2993 21 22
2994 31 32
2995 6 7
2959 23 24
2958 6 7
2957 59 60
2956 67 68
2955 69 69
2954 106 105
2953 137 137
2952 10 11
2951 47 48
2950 25 26
2949 10 11
2948 112 111
2947 263 241
2946 31 32
2945 17 18
2944 68 68
2974 6 7
2975 92 93
2972 22 23
2973 12 13
2970 16 17
2971 62 63
2968 6 7
2969 12 13
2966 12 13
2967 6 7
2964 6 7
2965 17 18
2962 9 10
2963 61 62
2960 48 49
2961 8 9
3049 38 39
3048 32 33
3051 7 8
3050 75 72
3053 5 6
3052 3 4
3055 6 7
3054 50 51
3041 10 11
3040 5 6
3043 17 18
3042 6 7
3045 27 28
3044 10 11
3047 24 25
3046 51 52
3064 29 30
3065 56 56
3066 38 39
3067 24 25
3068 7 8
3069 3 4
3070 17 18
3071 7 8
3056 18 19
3057 62 60
3058 46 41
3059 6 7
3060 31 32
3061 18 19
3062 10 11
3063 7 8
3019 24 25
3018 1 2
3017 1 2
3016 159 158
3023 25 26
3022 1 2
3021 26 26
3020 15 16
3011 1 2
3010 24 25
3009 1 2
3008 36 37
3015 45 46
3014 19 19
3013 8 9
3012 5 6
3034 9 4
3035 86 85
3032 68 67
3033 27 28
3038 59 60
3039 34 35
3036 94 94
3037 9 10
3026 48 48
3027 168 141
3024 5 6
3025 9 10
3030 18 19
3031 48 49
3028 105 106
3029 4 5
2852 1 2
2853 3 4
2854 35 35
2855 6 7
2848 1 2
2849 1 2
2850 3 4
2851 2 3
2860 26 27
2861 8 9
2862 1 2
2863 1 2
2856 60 61
2857 67 68
2858 2 3
2859 1 2
2869 1 2
2868 28 21
2871 1 2
2870 1 2
2865 2 3
2864 4 5
2867 4 5
2866 1 2
2877 1 2
2876 1 2
2879 1 2
2878 18 19
2873 2 3
2872 1 2
2875 4 5
2874 1 2
2822 2 3
2823 3 4
2820 1 2
2821 2 3
2818 60 56
2819 1 2
2816 31 32
2817 25 26
2830 1 2
2831 6 6
2828 30 29
2829 2 3
2826 1 2
2827 1 2
2824 1 2
2825 1 2
2839 8 9
2838 2 3
2837 29 26
2836 1 2
2835 1 2
2834 1 2
2833 2 3
2832 35 36
2847 21 22
2846 1 2
2845 1 2
2844 1 2
2843 1 2
2842 1 2
2841 21 22
2840 1 2
2912 53 54
2913 12 13
2914 4 5
2915 29 29
2916 114 112
2917 3 4
2918 17 18
2919 18 19
2920 44 45
2921 29 30
2922 40 41
2923 7 7
2924 107 108
2925 9 10
2926 4 5
2927 4 5
2929 105 105
2928 15 16
2931 57 58
2930 5 6
2933 8 9
2932 20 21
2935 101 101
2934 13 14
2937 95 95
2936 43 44
2939 228 171
2938 24 25
2941 34 35
2940 75 76
2943 42 43
2942 3 4
2882 4 5
2883 10 8
2880 1 2
2881 1 2
2886 69 70
2887 1 2
2884 1 2
2885 1 2
2890 3 3
2891 6 7
2888 2 3
2889 2 3
2894 3 4
2895 1 2
2892 6 7
2893 3 4
2899 1 2
2898 6 7
2897 1 2
2896 1 2
2903 1 2
2902 1 2
2901 1 2
2900 23 23
2907 3 4
2906 3 4
2905 4 5
2904 1 2
2911 21 22
2910 66 67
2909 7 8
2908 3 4
3284 2 3
3285 10 11
3286 13 14
3287 2 3
3280 23 19
3281 14 15
3282 1 2
3283 2 3
3292 5 6
3293 10 10
3294 18 19
3295 68 60
3288 27 28
3289 17 16
3290 30 27
3291 4 3
3269 3 4
3268 29 30
3271 34 35
3270 8 9
3265 3 4
3264 18 19
3267 47 36
3266 18 19
3277 1 2
3276 9 10
3279 12 13
3278 5 6
3273 3 4
3272 15 13
3275 8 9
3274 3 4
3318 65 65
3319 29 27
3316 15 16
3317 10 11
3314 20 21
3315 20 21
3312 19 20
3313 27 28
3326 3 4
3327 19 18
3324 20 21
3325 52 51
3322 7 8
3323 49 36
3320 8 9
3321 4 5
3303 14 15
3302 17 15
3301 1 2
3300 1 2
3299 5 6
3298 6 7
3297 21 16
3296 47 31
3311 423 322
3310 134 131
3309 39 38
3308 47 48
3307 14 15
3306 2 3
3305 15 16
3304 17 18
3216 109 109
3217 16 17
3218 15 16
3219 68 68
3220 14 15
3221 4 5
3222 26 27
3223 20 14
3224 4 5
3225 6 7
3226 40 34
3227 13 14
3228 2 3
3229 4 5
3230 72 73
3231 22 23
3201 4 5
3200 52 52
3203 3 4
3202 26 27
3205 32 33
3204 2 3
3207 6 7
3206 4 5
3209 49 50
3208 80 77
3211 7 8
3210 11 12
3213 3 4
3212 7 8
3215 258 252
3214 77 78
3250 1 2
3251 52 33
3248 9 10
3249 6 7
3254 1 2
3255 3 4
3252 6 7
3253 28 28
3258 66 42
3259 15 15
3256 4 5
3257 1 2
3262 2 3
3263 84 83
3260 12 13
3261 19 20
3235 13 14
3234 31 32
3233 37 36
3232 5 6
3239 4 5
3238 7 8
3237 397 346
3236 22 21
3243 18 19
3242 20 21
3241 18 18
3240 65 66
3247 18 18
3246 52 53
3245 66 66
3244 24 20
3165 8 9
3164 5 6
3167 13 14
3166 19 20
3161 405 348
3160 17 16
3163 4 5
3162 21 21
3157 48 45
3156 10 11
3159 3 4
3158 12 13
3153 6 7
3152 27 28
3155 9 10
3154 21 22
3148 10 11
3149 10 9
3150 12 13
3151 27 28
3144 30 31
3145 26 26
3146 6 7
3147 45 46
3140 12 12
3141 28 29
3142 5 6
3143 98 99
3136 7 8
3137 40 41
3138 67 64
3139 22 22
3199 5 6
3198 5 6
3197 62 62
3196 39 40
3195 27 27
3194 4 5
3193 8 9
3192 15 16
3191 7 8
3190 3 4
3189 3 4
3188 27 28
3187 30 31
3186 15 13
3185 23 17
3184 34 35
3182 41 42
3183 6 7
3180 8 9
3181 17 18
3178 6 7
3179 20 21
3176 5 6
3177 27 28
3174 207 169
3175 5 6
3172 16 17
3173 10 11
3170 7 8
3171 47 48
3168 8 9
3169 38 39
3097 5 6
3096 4 5
3099 5 6
3098 34 35
3101 22 23
3100 89 90
3103 28 29
3102 29 30
3089 6 7
3088 6 7
3091 32 33
3090 1 2
3093 24 25
3092 10 11
3095 5 6
3094 5 6
3080 66 64
3081 33 34
3082 35 36
3083 5 6
3084 6 7
3085 5 6
3086 9 10
3087 4 5
3072 11 12
3073 6 7
3074 10 11
3075 122 120
3076 17 18
3077 16 17
3078 6 7
3079 6 7
3131 8 8
3130 31 32
3129 53 50
3128 85 86
3135 28 29
3134 3 4
3133 109 105
3132 12 13
3123 15 16
3122 24 20
3121 49 50
3120 18 19
3127 70 69
3126 9 10
3125 15 16
3124 27 28
3114 12 13
3115 53 51
3112 19 20
3113 6 7
3118 21 19
3119 6 7
3116 4 5
3117 57 53
3106 5 6
3107 40 39
3104 62 61
3105 8 9
3110 43 43
3111 31 32
3108 117 118
3109 34 34
3527 3 4
3526 2 3
3525 8 9
3524 7 8
3523 8 9
3522 12 13
3521 8 9
3520 6 7
3535 33 32
3534 1 2
3533 6 7
3532 4 5
3531 2 3
3530 18 19
3529 7 8
3528 10 11
3542 5 6
3543 4 5
3540 2 3
3541 8 9
3538 1 2
3539 4 5
3536 3 4
3537 2 3
3550 4 5
3551 9 9
3548 6 7
3549 33 34
3546 11 9
3547 7 8
3544 7 8
3545 1 2
3557 1 2
3556 2 3
3559 2 3
3558 1 2
3553 5 3
3552 10 9
3555 1 2
3554 6 7
3565 72 73
3564 3 4
3567 15 16
3566 12 13
3561 23 24
3560 4 5
3563 4 5
3562 1 2
3572 11 12
3573 3 4
3574 13 14
3575 2 3
3568 29 30
3569 6 7
3570 15 16
3571 7 7
3580 16 17
3581 11 12
3582 4 5
3583 6 7
3576 2 3
3577 4 5
3578 5 6
3579 2 3
3459 24 25
3458 4 5
3457 4 5
3456 1 2
3463 4 5
3462 8 6
3461 24 19
3460 23 23
3467 3 4
3466 11 12
3465 35 35
3464 4 5
3471 4 5
3470 15 15
3469 1 2
3468 16 17
3474 2 3
3475 36 32
3472 6 7
3473 12 13
3478 8 8
3479 6 7
3476 6 5
3477 15 15
3482 31 32
3483 8 9
3480 17 14
3481 26 27
3486 74 68
3487 34 35
3484 3 4
3485 28 29
3489 11 12
3488 18 19
3491 32 33
3490 3 4
3493 1 2
3492 10 11
3495 12 13
3494 28 29
3497 17 18
3496 2 3
3499 6 5
3498 13 14
3501 4 5
3500 4 5
3503 4 5
3502 4 5
3504 1 2
3505 2 3
3506 3 4
3507 3 4
3508 19 20
3509 1 2
3510 2 3
3511 5 6
3512 13 14
3513 33 34
3514 23 22
3515 2 3
3516 10 11
3517 8 9
3518 37 38
3519 2 3
3406 6 7
3407 5 6
3404 49 50
3405 8 3
3402 17 18
3403 1 2
3400 29 26
3401 13 14
3398 7 8
3399 25 26
3396 6 7
3397 1 2
3394 38 39
3395 10 11
3392 1 2
3393 1 2
3423 9 10
3422 7 8
3421 6 7
3420 4 2
3419 5 6
3418 22 13
3417 29 30
3416 1 2
3415 3 4
3414 3 4
3413 5 6
3412 21 18
3411 2 3
3410 16 17
3409 1 2
3408 10 11
3436 3 4
3437 43 44
3438 22 23
3439 7 8
3432 4 5
3433 1 2
3434 25 26
3435 18 19
3428 3 4
3429 1 2
3430 13 14
3431 7 8
3424 4 5
3425 3 4
3426 6 7
3427 25 26
3453 6 7
3452 6 7
3455 6 7
3454 2 3
3449 2 3
3448 51 52
3451 3 4
3450 2 3
3445 4 5
3444 14 14
3447 22 23
3446 3 4
3441 12 11
3440 22 22
3443 46 47
3442 33 34
3338 9 10
3339 6 7
3336 12 13
3337 9 10
3342 55 56
3343 7 2
3340 17 18
3341 3 4
3330 20 19
3331 9 4
3328 1 2
3329 11 11
3334 66 64
3335 7 8
3332 2 3
3333 15 16
3355 3 4
3354 181 155
3353 1 2
3352 36 13
3359 14 15
3358 38 39
3357 24 24
3356 41 37
3347 3 2
3346 12 13
3345 25 23
3344 24 23
3351 2 3
3350 20 18
3349 27 27
3348 21 22
3368 11 12
3369 28 27
3370 59 58
3371 51 52
3372 10 10
3373 3 4
3374 15 16
3375 4 5
3360 10 11
3361 35 25
3362 5 6
3363 9 10
3364 10 6
3365 2 3
3366 6 7
3367 19 12
3385 7 8
3384 13 12
3387 2 3
3386 59 60
3389 5 6
3388 4 4
3391 5 6
3390 12 13
3377 21 11
3376 38 39
3379 17 18
3378 15 11
3381 7 8
3380 31 32
3383 3 4
3382 7 8
3826 36 36
3827 24 25
3824 3 4
3825 4 5
3830 2 3
3831 7 8
3828 6 7
3829 7 3
3834 1 2
3835 2 3
3832 8 9
3833 4 5
3838 6 7
3839 6 7
3836 31 32
3837 1 2
3811 10 11
3810 4 5
3809 26 27
3808 2 3
3815 11 10
3814 4 5
3813 3 4
3812 3 4
3819 1 2
3818 7 8
3817 6 7
3816 7 8
3823 18 17
3822 1 2
3821 7 8
3820 5 6
3792 50 51
3793 12 13
3794 6 7
3795 14 12
3796 3 4
3797 5 6
3798 8 9
3799 8 9
3800 14 15
3801 1 2
3802 8 9
3803 7 8
3804 3 4
3805 1 2
3806 5 6
3807 2 3
3777 6 7
3776 93 90
3779 1 2
3778 5 6
3781 2 3
3780 2 3
3783 1 2
3782 5 6
3785 11 12
3784 1 2
3787 1 2
3786 25 26
3789 4 5
3788 7 8
3791 36 37
3790 2 3
3766 43 39
3767 23 24
3764 1 2
3765 7 8
3762 6 5
3763 7 8
3760 5 6
3761 1 2
3774 10 11
3775 1 2
3772 1 2
3773 44 45
3770 9 10
3771 6 7
3768 18 19
3769 6 7
3751 1 2
3750 5 6
3749 5 6
3748 36 37
3747 4 5
3746 4 5
3745 3 4
3744 22 23
3759 6 7
3758 2 3
3757 11 12
3756 4 5
3755 29 30
3754 3 4
3753 2 3
3752 2 3
3732 10 11
3733 12 13
3734 3 4
3735 3 3
3728 67 68
3729 10 11
3730 1 2
3731 14 13
3740 7 8
3741 7 8
3742 146 145
3743 133 133
3736 7 8
3737 7 8
3738 7 8
3739 7 8
3717 9 10
3716 7 6
3719 4 5
3718 1 2
3713 9 10
3712 2 3
3715 6 7
3714 7 8
3725 3 4
3724 12 13
3727 44 45
3726 9 10
3721 8 9
3720 4 5
3723 8 9
3722 4 5
3707 7 8
3706 1 2
3705 13 14
3704 5 6
3711 17 18
3710 3 4
3709 3 4
3708 1 2
3699 17 18
3698 7 8
3697 3 4
3696 34 35
3703 5 6
3702 5 6
3701 5 6
3700 5 6
3690 13 14
3691 22 23
3688 21 22
3689 6 7
3694 1 2
3695 5 6
3692 15 16
3693 13 13
3682 44 45
3683 6 7
3680 127 127
3681 2 3
3686 1 2
3687 6 7
3684 6 6
3685 10 11
3673 11 12
3672 5 6
3675 1 2
3674 2 3
3677 5 6
3676 4 5
3679 55 56
3678 2 3
3665 3 4
3664 1 2
3667 9 10
3666 8 8
3669 20 21
3668 4 5
3671 16 17
3670 24 25
3656 1 2
3657 3 4
3658 3 4
3659 3 4
3660 1 2
3661 2 3
3662 3 4
3663 2 3
3648 1 2
3649 17 13
3650 10 11
3651 14 15
3652 3 4
3653 2 3
3654 1 2
3655 5 6
3647 8 9
3646 4 5
3645 8 9
3644 18 10
3643 12 13
3642 2 3
3641 2 3
3640 27 28
3639 8 9
3638 2 3
3637 1 2
3636 3 4
3635 17 18
3634 16 17
3633 8 5
3632 9 10
3630 4 5
3631 18 19
3628 2 3
3629 2 3
3626 19 20
3627 1 2
3624 10 11
3625 16 17
3622 17 18
3623 11 12
3620 1 2
3621 9 10
3618 8 9
3619 4 4
3616 6 7
3617 4 5
3613 2 3
3612 1 2
3615 1 2
3614 1 2
3609 7 8
3608 19 17
3611 11 12
3610 11 11
3605 5 6
3604 144 142
3607 9 10
3606 12 6
3601 23 24
3600 3 4
3603 2 3
3602 1 2
3596 15 13
3597 51 52
3598 32 33
3599 16 17
3592 1 2
3593 12 8
3594 8 9
3595 2 3
3588 12 13
3589 1 2
3590 1 2
3591 5 6
3584 8 9
3585 5 6
3586 3 4
3587 6 7
4065 71 72
4064 2 3
4067 17 18
4066 24 22
4069 3 4
4068 14 15
4071 42 43
4070 35 36
4073 3 4
4072 41 42
4075 48 46
4074 42 43
4077 26 27
4076 27 28
4079 30 31
4078 20 21
4080 43 44
4081 6 7
4082 12 13
4083 18 19
4084 38 39
4085 21 22
4086 20 21
4087 14 13
4088 4 5
4089 4 5
4090 8 9
4091 12 13
4092 53 54
4093 92 58
4094 9 10
4095 5 6
4035 2 3
4034 7 8
4033 7 6
4032 5 5
4039 4 5
4038 8 9
4037 1 2
4036 1 2
4043 1 2
4042 10 11
4041 4 5
4040 1 2
4047 3 4
4046 19 20
4045 1 2
4044 1 2
4050 7 8
4051 2 3
4048 3 4
4049 17 18
4054 2 3
4055 4 5
4052 1 2
4053 6 7
4058 2 3
4059 17 18
4056 90 91
4057 34 35
4062 32 33
4063 479 420
4060 51 52
4061 13 14
4005 1 2
4004 2 3
4007 13 14
4006 2 3
4001 5 6
4000 1 2
4003 2 3
4002 17 18
4013 4 5
4012 24 24
4015 2 3
4014 8 6
4009 1 2
4008 18 15
4011 2 3
4010 6 7
4020 10 11
4021 9 10
4022 4 5
4023 10 9
4016 2 3
4017 34 35
4018 8 9
4019 2 3
4028 19 20
4029 1 2
4030 8 9
4031 8 9
4024 2 2
4025 41 42
4026 8 7
4027 145 136
3975 4 5
3974 1 2
3973 2 3
3972 1 2
3971 12 13
3970 48 49
3969 29 30
3968 74 71
3983 1 2
3982 8 9
3981 44 45
3980 1 2
3979 1 2
3978 3 4
3977 5 6
3976 2 3
3990 11 12
3991 1 2
3988 25 26
3989 1 2
3986 1 2
3987 1 2
3984 4 5
3985 2 3
3998 2 3
3999 84 85
3996 20 21
3997 6 7
3994 57 56
3995 21 22
3992 2 3
3993 1 2
3944 5 6
3945 4 5
3946 4 5
3947 8 9
3948 8 9
3949 36 36
3950 8 9
3951 10 11
3936 4 5
3937 1 2
3938 4 5
3939 5 5
3940 4 5
3941 5 6
3942 8 9
3943 19 20
3961 1 2
3960 6 7
3963 7 8
3962 1 2
3965 18 19
3964 3 4
3967 5 6
3966 70 68
3953 1 2
3952 10 11
3955 2 3
3954 2 3
3957 2 3
3956 7 8
3959 27 28
3958 8 9
3914 16 17
3915 65 66
3912 3 4
3913 22 23
3918 5 6
3919 6 7
3916 2 3
3917 1 2
3906 26 27
3907 3 4
3904 38 39
3905 1 2
3910 1 2
3911 3 4
3908 2 3
3909 2 3
3931 1 2
3930 2 3
3929 2 3
3928 2 3
3935 4 5
3934 4 5
3933 46 47
3932 2 3
3923 1 2
3922 16 17
3921 1 2
3920 15 15
3927 2 3
3926 14 15
3925 2 3
3924 22 21
3884 5 6
3885 6 7
3886 1 2
3887 4 5
3880 2 3
3881 2 3
3882 4 5
3883 1 2
3876 4 5
3877 6 7
3878 2 3
3879 1 2
3872 6 7
3873 3 4
3874 1 2
3875 4 5
3901 7 8
3900 7 8
3903 8 9
3902 1 2
3897 3 4
3896 31 32
3899 53 54
3898 4 2
3893 4 5
3892 4 5
3895 7 8
3894 7 8
3889 2 3
3888 2 3
3891 1 2
3890 2 3
3854 1 2
3855 1 2
3852 1 2
3853 1 2
3850 2 3
3851 2 3
3848 34 35
3849 16 17
3846 32 32
3847 1 2
3844 139 104
3845 41 42
3842 22 23
3843 7 8
3840 5 6
3841 34 34
3871 3 4
3870 16 17
3869 3 4
3868 4 5
3867 2 3
3866 1 2
3865 6 7
3864 9 10
3863 7 8
3862 3 4
3861 3 4
3860 5 6
3859 25 26
3858 2 3
3857 3 4
3856 2 2
4400 9 10
4401 10 11
4402 2 3
4403 6 7
4404 4 5
4405 73 74
4406 1 2
4407 2 3
4408 6 4
4409 4 5
4410 5 6
4411 1 2
4412 39 40
4413 13 14
4414 2 3
4415 2 3
4385 40 41
4384 4 5
4387 23 24
4386 26 27
4389 17 18
4388 61 62
4391 3 4
4390 12 13
4393 69 70
4392 51 52
4395 22 23
4394 8 9
4397 60 61
4396 47 48
4399 4 5
4398 190 137
4370 29 30
4371 50 51
4368 21 22
4369 36 37
4374 60 61
4375 36 37
4372 5 6
